Overall Qual,Gr Liv Area,Garage Cars,Total Bsmt SF,Year Built,Full Bath,Year Remod/Add,Fireplaces,Neighborhood,SalePrice
7,1258,2.0,1246.0,2007,2,2007,0,Gilbert,173500
7,1258,3.0,1258.0,2006,2,2007,1,Blmngtn,172500
7,1402,3.0,1258.0,2006,0,2007,1,Blmngtn,194201
8,1589,3.0,1406.0,2003,2,2003,1,Blmngtn,226500
7,1266,2.0,1266.0,2007,2,2007,1,Blmngtn,185485
7,1530,3.0,1530.0,2004,2,2004,1,Gilbert,259000
7,1119,2.0,835.0,2004,2,2005,0,Gilbert,188500
7,1374,2.0,384.0,2004,2,2004,1,Gilbert,175000
7,1959,2.0,847.0,2004,2,2005,1,Gilbert,215000
7,1525,2.0,1510.0,2006,2,2006,1,Gilbert,206580
7,1720,2.0,840.0,2004,2,2004,1,Gilbert,183500
7,1394,2.0,384.0,2003,2,2003,1,Gilbert,165500
7,1948,2.0,847.0,2003,2,2003,1,Gilbert,211000
6,1690,2.0,924.0,2000,2,2000,1,Gilbert,181000
7,1995,2.0,854.0,2002,2,2002,1,Gilbert,219500
6,1647,2.0,953.0,1999,2,2000,1,Gilbert,175000
7,1430,2.0,384.0,2000,2,2000,1,Gilbert,170000
7,1320,2.0,660.0,2003,2,2003,0,Gilbert,162000
6,1690,2.0,915.0,2000,2,2000,1,Gilbert,187000
6,1644,2.0,941.0,1999,2,2000,1,Gilbert,185000
10,4476,3.0,2396.0,1996,3,1996,2,NoRidge,745000
8,2551,3.0,1779.0,1997,2,1998,2,NoRidge,384500
8,2285,3.0,969.0,2000,2,2000,1,NoRidge,248000
10,2633,3.0,2633.0,2001,2,2002,2,NoRidge,466500
9,3078,3.0,1408.0,1998,2,1998,1,NoRidge,410000
8,2582,3.0,1389.0,1998,2,1999,1,NoRidge,322500
7,2385,3.0,1066.0,1998,2,1998,1,NoRidge,252000
10,4316,3.0,2444.0,1994,3,1995,2,NoRidge,755000
7,2013,2.0,1117.0,1996,2,1997,1,NoRidge,269790
7,2398,3.0,1379.0,1996,2,1997,1,NoRidge,315750
7,2520,3.0,1203.0,1995,2,1995,1,NoRidge,290000
8,2531,3.0,1318.0,1995,2,1995,1,NoRidge,290000
8,3228,2.0,3200.0,1992,3,1993,1,NoRidge,430000
8,2202,2.0,1105.0,1992,2,1993,1,NoRidge,263000
8,2538,3.0,1325.0,1996,2,1997,1,NoRidge,330000
7,1369,2.0,1369.0,2007,2,2007,0,Somerst,213133
8,1542,3.0,1542.0,2007,2,2007,1,Somerst,260261
9,1905,3.0,1905.0,2006,2,2006,1,Somerst,320000
8,1464,3.0,1485.0,2007,2,2007,0,Somerst,282922
8,1534,2.0,1524.0,2006,2,2006,1,Somerst,215000
10,1966,3.0,1966.0,2007,2,2007,1,Somerst,419005
8,1636,3.0,1623.0,2006,2,2006,1,Somerst,255000
8,1795,3.0,1795.0,2006,2,2007,1,Somerst,147000
7,1528,2.0,1528.0,2007,3,2007,1,Somerst,235876
7,1726,3.0,1726.0,2007,2,2007,1,Somerst,311872
7,1689,3.0,1689.0,2007,2,2007,0,Somerst,248328
8,1588,3.0,1588.0,2006,2,2006,1,Somerst,227000
8,1538,2.0,1538.0,2005,2,2005,0,Somerst,260000
8,1496,2.0,1496.0,2007,2,2007,0,Somerst,225000
7,1506,2.0,1494.0,2005,2,2006,1,Somerst,249000
8,1694,2.0,1686.0,2004,2,2005,1,Somerst,307000
7,1977,3.0,982.0,2006,2,2006,0,Somerst,250000
8,1830,3.0,1302.0,2006,2,2006,0,Somerst,221300
8,1338,2.0,1338.0,2007,2,2007,0,Somerst,208900
7,1335,2.0,1335.0,2006,2,2007,0,Somerst,210400
8,1792,2.0,896.0,2007,2,2007,0,Somerst,255000
5,1588,2.0,725.0,2007,3,2007,0,Somerst,212109
8,1959,3.0,1088.0,2006,2,2006,1,Somerst,270000
8,2610,2.0,1184.0,2007,2,2007,1,Somerst,303477
8,1880,3.0,955.0,2007,2,2007,1,Somerst,310013
8,1656,3.0,1656.0,2006,2,2006,0,Somerst,249700
7,1761,2.0,874.0,2007,3,2007,0,Somerst,227875
8,1584,2.0,1574.0,2007,2,2007,1,Somerst,261329
8,1685,3.0,1685.0,2006,2,2006,1,Somerst,253000
6,2443,3.0,1158.0,2004,2,2004,1,Somerst,265000
8,2466,2.0,1580.0,2004,3,2005,1,Somerst,340000
6,1100,0.0,1100.0,2006,1,2007,0,SawyerW,146000
7,1143,0.0,1143.0,2006,1,2006,0,SawyerW,147000
5,1094,2.0,1094.0,2003,1,2004,0,SawyerW,149000
7,1486,2.0,1461.0,2006,2,2006,0,SawyerW,181000
6,1721,2.0,928.0,1994,2,1994,0,SawyerW,201000
6,1820,2.0,864.0,1993,2,1997,0,SawyerW,191750
7,1349,2.0,1349.0,2000,2,2001,0,SawyerW,179000
7,1494,2.0,1482.0,1998,2,1998,1,SawyerW,215000
6,1575,2.0,1575.0,1992,2,1992,0,SawyerW,179200
6,1266,1.0,630.0,1980,1,1980,2,SawyerW,128000
5,884,2.0,840.0,1983,1,1983,0,SawyerW,144000
5,2020,2.0,0.0,1977,2,1977,2,SawyerW,144000
5,894,1.0,894.0,1977,1,1977,0,Sawyer,120750
5,970,2.0,970.0,1963,1,1963,0,Sawyer,132500
5,1057,2.0,1057.0,1962,1,1962,0,Sawyer,132000
5,999,1.0,999.0,1962,1,2001,0,Sawyer,132500
4,1120,2.0,1040.0,1961,1,1961,0,Sawyer,129000
5,1696,1.0,1140.0,1962,1,1962,1,Sawyer,143900
5,1040,2.0,1040.0,1968,1,1968,0,Sawyer,145000
5,988,2.0,988.0,1961,1,1961,0,Sawyer,128500
5,902,1.0,876.0,1967,1,1967,0,Sawyer,125500
7,2503,2.0,1223.0,1990,2,1990,1,Veenker,300000
7,2167,2.0,1192.0,1974,2,2003,2,Veenker,294000
5,1037,2.0,1037.0,1974,1,1974,0,Sawyer,129000
5,1701,2.0,1390.0,1975,2,1981,2,Sawyer,171000
6,1055,2.0,1044.0,1973,1,2006,1,Sawyer,147000
8,2810,2.0,1453.0,1990,2,1990,1,NoRidge,302000
8,2872,2.0,1683.0,1992,2,2000,1,NoRidge,285000
8,1378,2.0,1378.0,2004,2,2004,1,Somerst,214000
8,1151,2.0,1141.0,2006,2,2007,0,Somerst,166000
8,1565,2.0,1511.0,2006,2,2007,0,Somerst,193800
7,1352,2.0,1352.0,2006,2,2007,1,Somerst,208900
7,1352,2.0,1352.0,2006,2,2007,1,Somerst,194000
8,1550,2.0,1550.0,2006,2,2007,0,Somerst,207500
7,1241,2.0,1241.0,2006,1,2007,0,Somerst,199900
7,1250,2.0,625.0,2006,2,2007,0,Somerst,164700
6,1501,2.0,744.0,1999,2,1999,1,Somerst,176500
6,1458,2.0,729.0,1999,2,1999,1,Somerst,176000
6,1512,2.0,756.0,2000,2,2000,1,Somerst,168500
6,1573,2.0,756.0,2000,2,2000,0,Somerst,177000
6,1525,2.0,756.0,2000,2,2000,1,Somerst,177000
7,1102,2.0,551.0,2004,2,2004,0,Somerst,148800
8,1441,2.0,776.0,1999,2,2000,0,Somerst,174000
7,1950,2.0,975.0,1997,2,1998,1,Somerst,239000
7,1358,2.0,1339.0,1999,2,2000,0,Somerst,204000
8,2048,2.0,1054.0,2003,2,2004,2,Somerst,301000
8,2362,2.0,1220.0,1998,2,1998,2,Somerst,312500
8,1494,2.0,1494.0,1994,1,1995,1,Veenker,279700
7,2362,2.0,2002.0,1980,2,1980,1,Veenker,255000
5,1432,2.0,1360.0,1978,1,1978,1,Veenker,194000
5,1437,2.0,1437.0,1976,2,2004,1,Veenker,218000
8,1295,2.0,1057.0,1978,1,1998,2,Greens,213750
6,1855,2.0,528.0,1976,2,1994,1,Veenker,187000
6,1262,2.0,1262.0,1976,2,1976,1,Veenker,181500
8,2497,2.0,2461.0,1981,2,1981,2,Veenker,373000
5,2620,2.0,1361.0,1977,2,1977,1,Sawyer,190000
7,1929,2.0,1057.0,2001,2,2001,1,Somerst,226000
6,1152,2.0,912.0,1968,1,1968,0,NWAmes,143450
6,2411,2.0,1008.0,1970,2,1970,1,NWAmes,240050
6,1082,2.0,973.0,1969,1,1969,0,NWAmes,162500
6,1295,2.0,1295.0,1968,1,1968,0,NWAmes,164000
7,1610,2.0,1124.0,1972,2,1987,1,NWAmes,185000
7,1594,2.0,1594.0,1993,2,1993,1,NWAmes,188500
7,2075,2.0,1148.0,1993,2,1993,1,NWAmes,255000
5,1680,2.0,1680.0,1976,2,1976,0,NWAmes,136905
6,1093,2.0,1093.0,1966,2,1966,1,NWAmes,158500
7,1242,2.0,1242.0,1973,1,1973,1,NWAmes,175500
6,1052,1.0,1052.0,1963,1,1963,0,NWAmes,127000
5,1107,1.0,949.0,1967,1,1993,0,NAmes,127000
5,1214,1.0,1214.0,1967,2,1967,1,NAmes,143000
5,1073,2.0,1073.0,1965,1,1965,0,NAmes,156000
5,1344,1.0,1024.0,1958,1,1983,1,NAmes,144000
5,1728,1.0,1728.0,1964,2,1964,0,NAmes,119000
4,1224,3.0,0.0,1964,2,1964,0,NAmes,103000
5,1422,1.0,978.0,1960,1,1978,1,NAmes,139900
6,958,1.0,958.0,1960,1,1998,0,NAmes,151500
5,1065,2.0,1065.0,1960,1,1960,0,NAmes,126500
6,1138,1.0,588.0,1958,1,1958,0,NAmes,145000
5,912,1.0,912.0,1958,1,1985,0,NAmes,120000
5,1074,2.0,894.0,1956,1,1956,1,NAmes,124000
5,882,1.0,0.0,1959,1,1959,0,NAmes,106500
5,1187,2.0,864.0,1961,1,1961,1,NAmes,140500
5,964,2.0,964.0,1961,1,1961,1,NAmes,137500
5,894,1.0,894.0,1960,1,1960,0,NAmes,117600
7,1200,2.0,1174.0,1966,2,1966,1,NAmes,163500
6,1042,2.0,1042.0,1965,2,1965,0,NAmes,161000
6,1302,1.0,1302.0,1964,2,1991,0,NAmes,158000
6,2154,2.0,845.0,1964,2,1997,1,NAmes,224500
6,1374,1.0,1130.0,1964,1,1964,1,NAmes,147000
6,1652,2.0,1592.0,1959,1,1991,1,NAmes,200000
6,1429,2.0,1144.0,1960,1,1987,2,NAmes,181900
5,1327,2.0,1063.0,1959,1,2002,0,NAmes,150750
4,1224,2.0,0.0,1962,2,1962,0,NAmes,101800
6,932,1.0,932.0,1950,1,1950,1,NAmes,124000
5,908,2.0,822.0,1940,1,1996,0,NAmes,138500
1,334,0.0,0.0,1946,1,1950,0,BrkSide,39300
3,666,0.0,666.0,1946,1,1950,0,BrkSide,64500
3,670,0.0,370.0,1945,1,1950,0,BrkSide,64000
5,808,1.0,808.0,1958,1,2000,0,BrkSide,112000
6,1977,2.0,816.0,1964,1,1978,1,NAmes,165000
5,1150,1.0,1078.0,1955,1,1955,0,NAmes,144000
5,1920,2.0,928.0,1948,2,1950,0,NAmes,137000
5,1376,1.0,768.0,1941,1,1950,1,NAmes,105000
5,1644,1.0,728.0,1942,1,1995,2,NAmes,146500
5,1560,3.0,1560.0,1968,2,1968,0,NAmes,126000
5,1280,2.0,793.0,1966,2,1966,1,NAmes,175000
6,1254,2.0,1218.0,1961,1,1961,1,NAmes,158500
5,912,1.0,912.0,1958,1,1958,0,NAmes,114500
5,1524,1.0,874.0,1958,1,1958,0,NAmes,144000
6,2380,2.0,1021.0,1965,2,1979,1,NAmes,129000
6,936,1.0,936.0,1957,1,1999,0,NAmes,141000
5,1008,1.0,1008.0,1956,1,1956,0,NAmes,131000
5,1053,2.0,1053.0,1963,1,1963,0,NAmes,142100
5,1056,1.0,1056.0,1958,1,1992,0,NAmes,139000
6,1442,1.0,1442.0,1958,1,1958,0,NAmes,157900
5,1056,1.0,1056.0,1954,1,2005,0,NAmes,139400
6,1244,1.0,1244.0,1957,1,1957,2,NAmes,150000
5,1144,1.0,1144.0,1960,1,1960,1,NAmes,120000
6,1721,2.0,1331.0,1957,1,1969,3,NAmes,174850
5,922,1.0,922.0,1957,1,1957,0,NAmes,116000
5,1048,1.0,1048.0,1956,1,1956,0,NAmes,135000
6,1657,2.0,1657.0,1970,2,1970,1,NAmes,163500
5,1411,1.0,1204.0,1955,1,1975,1,NAmes,130000
5,1216,1.0,1216.0,1955,1,1955,0,NAmes,129500
5,1154,1.0,864.0,1953,1,2006,0,NAmes,142000
5,1560,2.0,1560.0,1958,2,1958,0,NAmes,128600
6,948,2.0,948.0,1952,1,1952,0,NAmes,125000
6,1040,1.0,1040.0,1953,1,1953,0,NAmes,136000
5,1008,1.0,1008.0,1953,1,2006,0,NAmes,134500
5,925,1.0,925.0,1956,1,2003,0,NAmes,127000
5,1360,2.0,384.0,1955,1,1955,1,NAmes,130000
4,1540,1.0,1190.0,1955,1,1955,0,NAmes,115000
5,925,1.0,923.0,1955,1,1955,2,NAmes,116900
5,928,1.0,928.0,1956,1,2000,0,NAmes,132000
4,1647,1.0,1105.0,1953,1,1953,1,NAmes,153000
5,924,1.0,924.0,1952,1,1952,0,OldTown,112500
4,1544,0.0,925.0,1890,2,2006,0,OldTown,138000
5,893,2.0,845.0,1949,1,2003,0,NAmes,135000
5,1728,1.0,1216.0,1953,1,2004,1,NAmes,156000
5,3086,3.0,666.0,1935,3,2007,0,NAmes,301600
5,1034,1.0,735.0,1940,1,1950,0,OldTown,109000
4,882,0.0,882.0,1956,1,1956,0,OldTown,103200
4,1281,2.0,1151.0,1925,2,1993,0,OldTown,128500
4,968,1.0,656.0,1927,2,2007,0,OldTown,64500
5,1534,0.0,736.0,1895,1,1999,0,OldTown,148000
5,691,1.0,691.0,1920,1,1950,0,OldTown,86000
7,1651,1.0,725.0,1963,2,1999,2,NAmes,172000
5,888,1.0,920.0,1961,1,1961,0,NAmes,120000
6,952,1.0,952.0,1968,1,1968,0,NAmes,128500
5,2080,2.0,1040.0,1969,1,1969,2,NAmes,135000
5,924,2.0,672.0,1949,1,2006,1,NAmes,122900
6,1082,1.0,1082.0,1948,1,1950,1,NAmes,119200
6,1846,1.0,1040.0,1949,2,1950,1,NAmes,143000
5,988,1.0,876.0,1950,1,1950,0,NAmes,119000
5,1238,1.0,864.0,1950,1,1950,1,NAmes,102000
5,864,2.0,864.0,1950,1,2002,0,NAmes,129000
5,1134,1.0,1010.0,1960,1,2002,0,NAmes,135000
5,1040,1.0,1040.0,1959,1,2003,0,NAmes,152000
5,1170,1.0,1170.0,1958,1,1958,1,NAmes,140000
5,1242,1.0,1242.0,1960,1,1960,0,NAmes,152000
5,1377,1.0,1377.0,1960,1,1960,2,NAmes,156500
5,1800,0.0,1800.0,1961,2,1961,0,NAmes,141000
5,925,1.0,0.0,1961,1,1961,0,NAmes,99000
6,1851,2.0,822.0,1964,2,1993,1,NAmes,187000
5,1812,1.0,864.0,1962,2,1962,1,NAmes,169500
5,864,1.0,864.0,1962,1,1962,0,NAmes,125500
5,936,1.0,896.0,1962,1,1962,1,NAmes,130000
5,960,2.0,850.0,1926,1,1980,0,OldTown,103000
5,1432,2.0,264.0,1910,2,2002,0,OldTown,132000
6,1296,2.0,845.0,1927,1,1950,0,OldTown,127500
5,1022,1.0,1022.0,1922,1,1950,1,OldTown,89500
5,936,2.0,936.0,1980,1,1980,0,OldTown,140000
5,967,1.0,967.0,1920,1,1990,1,OldTown,99900
4,1047,1.0,641.0,1885,1,1995,0,OldTown,100000
5,1072,2.0,808.0,1940,1,1950,2,OldTown,130000
5,1174,2.0,680.0,1900,1,2006,1,OldTown,135000
3,1183,1.0,649.0,1948,1,2002,0,OldTown,120000
4,1131,2.0,907.0,1937,1,2000,0,OldTown,89471
4,1141,1.0,570.0,1900,1,1950,0,OldTown,85000
4,960,1.0,960.0,1920,1,1950,0,OldTown,108500
4,1798,2.0,1075.0,1900,2,1950,0,OldTown,137000
5,866,0.0,686.0,1945,1,1997,0,OldTown,110500
5,968,2.0,968.0,1923,1,2006,0,OldTown,100000
8,1772,2.0,725.0,1910,2,1999,0,OldTown,184900
6,1642,1.0,728.0,1927,1,1950,1,OldTown,145000
5,1472,1.0,702.0,1925,1,1994,0,OldTown,125000
5,1232,2.0,616.0,1910,1,1950,0,OldTown,114000
5,2337,2.0,662.0,1900,2,1950,0,OldTown,90000
6,1650,2.0,926.0,1910,2,1990,0,OldTown,144100
6,2210,1.0,1008.0,1880,2,1950,0,OldTown,117500
5,1358,1.0,687.0,1930,1,2005,1,OldTown,124500
7,2454,2.0,819.0,1879,2,1987,1,OldTown,185000
6,2291,2.0,1214.0,1910,2,1998,1,OldTown,133900
6,1616,1.0,1149.0,1926,2,2004,0,OldTown,152000
5,1559,2.0,1559.0,1948,1,1973,0,OldTown,153500
7,2554,2.0,718.0,1890,1,1998,0,OldTown,159500
5,1248,1.0,912.0,1930,1,1950,0,OldTown,87000
4,968,1.0,0.0,1956,1,1956,0,OldTown,104500
4,1382,1.0,0.0,1949,2,2002,1,OldTown,110000
5,1060,1.0,756.0,1925,1,1994,1,BrkSide,136500
5,1435,1.0,910.0,1950,1,1950,0,BrkSide,128250
5,1167,2.0,915.0,1920,1,1950,1,BrkSide,144000
6,1635,2.0,1065.0,1923,1,1950,1,BrkSide,210000
5,1274,1.0,728.0,1939,2,1998,0,BrkSide,135000
6,1232,1.0,600.0,1939,1,1950,2,BrkSide,128000
6,1218,2.0,735.0,1941,1,1950,1,BrkSide,131000
5,884,1.0,884.0,1939,1,1950,0,BrkSide,113000
6,1409,2.0,861.0,1938,1,1950,1,BrkSide,126000
5,1322,1.0,672.0,1939,1,1952,0,BrkSide,132000
5,1426,1.0,966.0,1930,1,1992,1,BrkSide,131750
5,1281,2.0,756.0,1926,1,1950,0,BrkSide,132500
5,1513,1.0,939.0,1920,1,2004,0,BrkSide,137500
7,854,2.0,832.0,1929,1,2001,0,BrkSide,132000
6,1367,1.0,884.0,1931,1,1950,1,BrkSide,127500
6,986,1.0,960.0,1926,1,1950,1,BrkSide,102000
6,2264,1.0,1100.0,1918,2,1995,0,OldTown,200000
6,1824,2.0,764.0,1919,1,1950,1,BrkSide,180500
6,1376,2.0,768.0,1920,1,1950,0,BrkSide,165000
5,1316,2.0,750.0,1926,1,1950,0,BrkSide,90000
6,1396,1.0,698.0,1915,1,2003,0,BrkSide,153575
7,1344,2.0,672.0,1929,1,1990,1,OldTown,140000
6,2526,1.0,714.0,1916,2,1950,1,OldTown,136000
5,1173,1.0,592.0,1901,2,1950,0,OldTown,113000
5,1214,1.0,969.0,1901,1,1950,0,OldTown,117000
7,1818,1.0,1040.0,1931,1,1950,2,IDOTRR,169500
7,1108,1.0,637.0,1930,1,1950,1,IDOTRR,139400
6,2294,2.0,741.0,1963,3,1963,1,IDOTRR,202500
6,1355,0.0,684.0,1914,1,2006,0,IDOTRR,127000
6,1375,1.0,780.0,1937,1,1950,1,IDOTRR,141000
7,1952,1.0,976.0,1950,1,2005,2,IDOTRR,212300
6,2180,2.0,1138.0,1915,1,1950,1,IDOTRR,161000
4,1315,2.0,808.0,1958,2,1958,0,IDOTRR,99500
5,1111,1.0,530.0,1920,1,1996,0,IDOTRR,101000
4,1196,2.0,1196.0,1916,1,1990,0,IDOTRR,109900
5,1382,2.0,720.0,1941,1,1950,0,OldTown,128500
7,1889,1.0,925.0,1910,1,1950,1,OldTown,122000
5,840,0.0,672.0,1930,1,1950,1,OldTown,87000
4,1484,1.0,771.0,1910,2,1950,0,IDOTRR,50000
7,2267,2.0,1005.0,1937,1,1980,2,Sawyer,219000
5,3086,0.0,1598.0,1946,3,1994,1,ClearCr,200500
5,1134,1.0,756.0,1940,1,1950,0,Edwards,126000
5,1282,1.0,672.0,1942,1,1979,0,SWISU,108500
5,999,1.0,925.0,1963,1,1963,0,Sawyer,130000
5,1452,2.0,1420.0,1964,1,1980,1,Sawyer,158450
4,1005,2.0,1005.0,1964,1,1964,0,Sawyer,115400
4,1029,1.0,1029.0,1961,1,1961,0,Sawyer,118500
5,1020,2.0,980.0,1964,2,2001,1,Sawyer,165000
5,1040,1.0,1040.0,1966,1,1966,0,Sawyer,123000
6,913,1.0,814.0,1966,1,1966,0,Sawyer,129000
5,894,1.0,894.0,1966,1,1966,0,Sawyer,125000
5,948,1.0,948.0,1968,1,1968,0,Sawyer,108000
5,868,2.0,768.0,1971,1,1990,0,Sawyer,119900
5,897,1.0,876.0,1968,1,1968,0,Sawyer,115000
5,943,2.0,943.0,1967,1,1967,0,Sawyer,134500
5,955,1.0,955.0,1966,1,1966,0,Sawyer,127000
5,894,2.0,894.0,1968,1,1968,1,Sawyer,129000
6,1285,2.0,660.0,1977,1,1977,1,Sawyer,143500
5,912,1.0,912.0,1966,1,1966,0,Sawyer,129000
5,1375,1.0,1240.0,1956,1,1998,1,Sawyer,187000
5,2654,2.0,671.0,1920,3,1996,1,Sawyer,158000
5,1416,2.0,816.0,1918,2,2007,0,Sawyer,112000
7,1302,1.0,680.0,1940,1,1998,2,Sawyer,165250
6,1299,2.0,967.0,1954,1,1995,1,Sawyer,150000
5,1176,1.0,1158.0,1958,1,1998,2,Sawyer,137000
4,998,2.0,0.0,1945,1,1950,0,Sawyer,89500
7,1824,2.0,1643.0,1971,2,2002,2,ClearCr,302000
6,1522,2.0,1190.0,1984,2,1984,1,ClearCr,182000
6,2060,2.0,1151.0,1988,2,1989,1,ClearCr,211000
5,1325,2.0,409.0,1948,2,2005,1,Edwards,216000
5,1630,2.0,1073.0,1953,2,1953,1,Edwards,130000
4,1242,1.0,484.0,1946,1,1950,0,Edwards,109900
6,2422,2.0,1288.0,1954,3,1994,2,ClearCr,255000
6,2158,2.0,1202.0,1950,2,2001,1,Edwards,243000
6,1626,1.0,988.0,1954,1,1954,0,Edwards,154000
5,864,1.0,864.0,1958,1,1958,0,SWISU,118000
4,943,1.0,0.0,1958,1,1994,0,Edwards,80000
4,1440,0.0,1440.0,1977,2,1977,0,Edwards,150000
4,605,0.0,528.0,1920,1,2002,0,Edwards,86000
5,1038,1.0,1038.0,1984,2,1984,0,Edwards,130000
5,1342,1.0,1342.0,1951,1,1951,0,Edwards,125000
5,1480,1.0,1080.0,1951,1,1994,1,Edwards,136500
4,1362,1.0,951.0,1920,2,1950,0,Edwards,96000
5,1340,1.0,0.0,1957,1,2006,1,Edwards,120000
6,1822,2.0,1105.0,1984,2,1984,1,SawyerW,228500
7,1442,2.0,910.0,1990,2,1991,1,SawyerW,179900
7,2243,3.0,700.0,1990,2,1991,1,SawyerW,225000
7,2730,2.0,1502.0,1986,2,1987,1,SawyerW,301000
7,2127,3.0,1104.0,1991,2,1991,1,SawyerW,238000
7,1982,2.0,807.0,1989,2,1989,1,SawyerW,228500
7,1958,2.0,779.0,1994,2,2001,1,SawyerW,220000
7,2696,3.0,1264.0,2007,2,2007,1,CollgCr,383970
8,2828,3.0,1466.0,2006,3,2007,1,CollgCr,424870
8,1651,3.0,1643.0,2007,2,2007,1,CollgCr,250000
8,2140,3.0,2140.0,2006,2,2007,0,CollgCr,360000
7,1494,3.0,1494.0,2006,2,2007,1,CollgCr,279500
7,1316,2.0,1316.0,2007,2,2007,1,CollgCr,200141
8,1651,3.0,1643.0,2007,2,2007,1,CollgCr,246500
8,2574,3.0,1482.0,2007,2,2007,1,CollgCr,276000
7,1274,2.0,1274.0,2005,2,2007,0,CollgCr,203000
7,1456,2.0,728.0,2006,2,2006,1,CollgCr,155835
7,1240,3.0,1240.0,2006,2,2006,0,CollgCr,194000
7,1208,2.0,1208.0,2007,2,2007,0,CollgCr,195400
7,1546,3.0,1546.0,2005,2,2006,0,CollgCr,217000
8,1500,2.0,1489.0,2006,2,2006,1,CollgCr,212999
7,1270,2.0,1270.0,2005,2,2006,0,CollgCr,175900
7,1795,2.0,879.0,2005,2,2006,0,CollgCr,191000
6,1314,2.0,1314.0,2006,2,2006,1,CollgCr,176432
7,2062,2.0,1157.0,1988,2,1989,1,SawyerW,277000
7,1873,2.0,929.0,1988,2,1988,1,SawyerW,207000
6,2144,2.0,1444.0,1958,2,2006,2,ClearCr,277000
6,1953,2.0,1580.0,1992,2,1992,2,ClearCr,240000
6,2087,2.0,832.0,1966,2,2007,0,ClearCr,187500
8,1743,2.0,966.0,1976,0,1976,2,ClearCr,279000
5,1022,2.0,1022.0,1994,1,1994,0,CollgCr,139500
5,990,1.0,990.0,1994,1,1994,0,CollgCr,126000
6,1200,2.0,1200.0,1995,2,1995,0,CollgCr,177500
6,1308,2.0,635.0,1997,2,2006,0,CollgCr,175000
6,1796,2.0,794.0,1998,2,1998,0,CollgCr,211000
5,990,1.0,990.0,1994,1,1994,0,CollgCr,146000
5,1097,1.0,1097.0,1996,1,1996,0,CollgCr,147900
4,990,0.0,990.0,1994,1,1995,0,CollgCr,123600
6,1786,2.0,824.0,1997,2,1997,0,CollgCr,204750
7,1873,2.0,988.0,1999,2,1999,1,CollgCr,235500
7,1753,2.0,853.0,1998,2,1999,1,CollgCr,217000
7,1690,2.0,845.0,2001,2,2001,0,CollgCr,190550
7,1842,2.0,985.0,2000,2,2000,1,CollgCr,217500
7,1479,2.0,1453.0,2003,2,2003,0,CollgCr,226000
7,1668,2.0,840.0,2003,2,2003,0,CollgCr,180000
5,894,2.0,864.0,1974,1,1974,0,CollgCr,131000
5,1025,2.0,1015.0,1976,2,1976,1,CollgCr,153500
5,1009,2.0,995.0,1977,2,1977,1,CollgCr,160000
5,1040,2.0,1040.0,1977,1,1977,0,CollgCr,134900
5,907,1.0,876.0,1977,1,1977,0,CollgCr,130000
5,879,2.0,864.0,1975,1,1975,0,CollgCr,120000
5,882,2.0,882.0,1972,1,1972,0,CollgCr,112500
5,969,2.0,969.0,1975,1,1975,0,CollgCr,122000
5,864,2.0,864.0,1972,1,2000,0,CollgCr,127000
4,875,2.0,385.0,1972,1,2006,0,CollgCr,117000
8,2000,3.0,2000.0,2004,2,2005,0,CollgCr,305900
8,2169,2.0,1284.0,2002,2,2002,1,CollgCr,228500
7,1673,2.0,1673.0,2000,2,2000,1,CollgCr,270000
7,1459,2.0,1459.0,2002,2,2002,1,CollgCr,192000
7,1932,2.0,979.0,2003,2,2003,1,CollgCr,213000
7,1729,2.0,860.0,2002,2,2002,0,CollgCr,200000
8,2452,2.0,1028.0,1998,2,1999,1,CollgCr,267000
8,1592,2.0,1556.0,1994,2,1995,1,CollgCr,228000
8,2439,2.0,1531.0,2001,2,2001,1,CollgCr,275000
7,1992,2.0,860.0,1996,2,2002,2,CollgCr,211000
9,1668,3.0,1626.0,2002,2,2002,1,CollgCr,285000
8,2090,2.0,1220.0,1995,2,1996,1,CollgCr,240000
6,848,2.0,848.0,2003,1,2003,0,CollgCr,131500
8,1341,2.0,1341.0,1999,1,2000,1,CollgCr,246900
7,1928,2.0,847.0,2003,2,2004,1,CollgCr,219500
7,1337,2.0,1337.0,2003,2,2003,0,CollgCr,185000
7,1476,2.0,738.0,2007,2,2007,0,CollgCr,179400
7,1797,2.0,939.0,2006,2,2006,0,CollgCr,213500
7,1422,2.0,1422.0,2004,2,2004,0,CollgCr,179600
7,1190,2.0,1169.0,2005,2,2005,0,CollgCr,173500
6,1330,2.0,1330.0,2006,2,2007,1,CollgCr,167840
7,1491,2.0,738.0,2006,2,2006,1,CollgCr,168675
5,1536,2.0,768.0,2005,2,2005,0,CollgCr,167000
5,1214,2.0,1214.0,1965,1,1965,0,Edwards,140000
5,936,1.0,936.0,1967,1,1967,1,Edwards,118500
4,1088,2.0,1088.0,1963,1,1963,0,Edwards,110000
4,960,1.0,960.0,1965,1,1965,0,Edwards,94750
5,1351,2.0,901.0,1925,1,1950,1,Edwards,122000
6,1179,2.0,1179.0,1960,1,1960,0,Edwards,110000
6,816,0.0,816.0,1990,1,1990,0,Edwards,118500
6,1044,2.0,960.0,1976,1,1976,1,Edwards,133500
6,1113,1.0,1143.0,1976,1,1976,1,Edwards,148000
5,2233,2.0,0.0,1979,2,1979,0,Edwards,141000
